2.255759e+09  1.700000e+02  2.000000e-01 -2.700000e-01  3.600000e-01  1.200000e+02  1.500000e+02  1.809569e-01 -2.700535e-01  9.000000e-01  1.001310e+01 
3.258439e+02  1.672265e+02  1.991598e-01 -2.639758e-01  3.987062e-01  1.197752e+02  1.513537e+02  1.782168e-01 -2.696828e-01  9.211898e-01  1.002346e+01 
2.989077e+02  1.666198e+02  1.974814e-01 -2.653546e-01  4.488973e-01  1.207055e+02  1.477537e+02  1.787308e-01 -2.727202e-01  9.243766e-01  9.167758e+00 
1.713564e+02  1.662448e+02  2.061986e-01 -2.663260e-01  4.225597e-01  1.187714e+02  1.468437e+02  1.839861e-01 -2.637498e-01  9.497090e-01  7.960970e+00 
1.574151e+02  1.652169e+02  2.064328e-01 -2.747309e-01  4.431130e-01  1.189161e+02  1.465766e+02  1.843883e-01 -2.658348e-01  9.413306e-01  8.277877e+00 
1.539874e+02  1.677805e+02  2.073727e-01 -2.845070e-01  4.373211e-01  1.181107e+02  1.484219e+02  1.782353e-01 -2.664489e-01  9.332805e-01  8.571684e+00 
1.346309e+02  1.684687e+02  2.148933e-01 -2.893708e-01  4.168135e-01  1.161005e+02  1.497836e+02  1.811902e-01 -2.696288e-01  9.299187e-01  8.706806e+00 
1.193363e+02  1.682348e+02  2.147682e-01 -2.946016e-01  3.822259e-01  1.165931e+02  1.500752e+02  1.769681e-01 -2.713443e-01  9.569615e-01  9.135571e+00 
1.151300e+02  1.688726e+02  2.209289e-01 -2.955592e-01  3.310379e-01  1.162790e+02  1.496760e+02  1.806539e-01 -2.692559e-01  9.558720e-01  9.485357e+00 
5.741949e+01  1.671478e+02  2.211226e-01 -2.984390e-01  3.482564e-01  1.159569e+02  1.501088e+02  1.757415e-01 -2.716772e-01  9.309822e-01  1.081714e+01 
5.052540e+01  1.677994e+02  2.228379e-01 -3.010095e-01  3.644664e-01  1.143623e+02  1.510640e+02  1.683754e-01 -2.658953e-01  9.272884e-01  1.065177e+01 
5.137562e+01  1.687554e+02  2.253600e-01 -2.956926e-01  3.712246e-01  1.143653e+02  1.504709e+02  1.674173e-01 -2.755881e-01  9.269556e-01  1.003413e+01 
5.143241e+01  1.674491e+02  2.322749e-01 -2.920108e-01  3.584727e-01  1.132724e+02  1.518427e+02  1.684526e-01 -2.746540e-01  9.357873e-01  1.058653e+01 
5.471160e+01  1.679621e+02  2.290421e-01 -3.016878e-01  3.487093e-01  1.131365e+02  1.514769e+02  1.673416e-01 -2.646003e-01  9.411198e-01  1.255647e+01 
5.375103e+01  1.673028e+02  2.365882e-01 -3.006701e-01  3.509576e-01  1.153077e+02  1.528353e+02  1.661327e-01 -2.615755e-01  9.329908e-01  1.193770e+01 
5.803194e+01  1.697139e+02  2.351251e-01 -3.074696e-01  3.624869e-01  1.166371e+02  1.516425e+02  1.703205e-01 -2.627927e-01  9.321416e-01  1.259530e+01 
4.683836e+01  1.677956e+02  2.236208e-01 -3.108020e-01  3.094235e-01  1.156169e+02  1.508387e+02  1.687522e-01 -2.580097e-01  9.281994e-01  1.181242e+01 
4.462614e+01  1.662345e+02  2.168277e-01 -3.149047e-01  3.301062e-01  1.157994e+02  1.510569e+02  1.616161e-01 -2.545800e-01  9.337166e-01  1.251284e+01 
3.870990e+01  1.644624e+02  2.158568e-01 -3.082700e-01  2.790339e-01  1.151747e+02  1.497601e+02  1.538201e-01 -2.555851e-01  9.358847e-01  1.088235e+01 
3.570811e+01  1.652689e+02  2.112749e-01 -3.128960e-01  2.614558e-01  1.158972e+02  1.493730e+02  1.548783e-01 -2.589040e-01  9.306693e-01  1.039771e+01 
3.562500e+01  1.642670e+02  2.091832e-01 -3.160347e-01  2.819881e-01  1.152097e+02  1.469145e+02  1.587655e-01 -2.583266e-01  9.180405e-01  1.116797e+01 
3.429566e+01  1.655884e+02  2.077090e-01 -3.203698e-01  2.992690e-01  1.181523e+02  1.450590e+02  1.619518e-01 -2.644563e-01  8.949033e-01  1.083707e+01 
3.497353e+01  1.666536e+02  2.118067e-01 -3.200453e-01  3.029773e-01  1.169449e+02  1.466694e+02  1.649990e-01 -2.775343e-01  9.232341e-01  9.370018e+00 
2.987178e+01  1.666888e+02  2.017396e-01 -3.233604e-01  2.265603e-01  1.174691e+02  1.446738e+02  1.756603e-01 -2.843554e-01  8.853945e-01  1.030341e+01 
2.904957e+01  1.652165e+02  1.917351e-01 -3.145155e-01  2.371878e-01  1.157015e+02  1.428131e+02  1.734529e-01 -2.790680e-01  8.664780e-01  8.586260e+00 
2.019511e+01  1.613901e+02  1.928938e-01 -3.084380e-01  2.438503e-01  1.177404e+02  1.428783e+02  1.797218e-01 -2.873622e-01  8.536501e-01  8.429536e+00 
2.005129e+01  1.603000e+02  1.869675e-01 -3.111828e-01  1.878290e-01  1.177994e+02  1.394972e+02  1.865745e-01 -2.826186e-01  8.174198e-01  8.644326e+00 
1.807904e+01  1.619941e+02  1.866646e-01 -3.105038e-01  1.891773e-01  1.172354e+02  1.389390e+02  1.819979e-01 -2.799824e-01  8.501346e-01  8.913755e+00 
1.509048e+01  1.607645e+02  1.865395e-01 -3.046045e-01  1.405351e-01  1.157822e+02  1.386287e+02  1.784677e-01 -2.800016e-01  8.272227e-01  7.921555e+00 
